fpr,tpr,threshold
0.0,0.0,inf
0.0,0.0023148148148148147,0.9989272681984718
0.0,0.2037037037037037,0.8540723448393827
0.0007127583749109052,0.2037037037037037,0.8520292186567805
0.0007127583749109052,0.21296296296296297,0.8469797956765949
0.0014255167498218105,0.21296296296296297,0.8465820091175359
0.0014255167498218105,0.22453703703703703,0.8416417769023644
0.0021382751247327157,0.22453703703703703,0.840775503277883
0.0021382751247327157,0.22685185185185186,0.8400935434379968
0.002851033499643621,0.22685185185185186,0.8396736254966668
0.002851033499643621,0.22916666666666666,0.8391125694838086
0.004989308624376337,0.22916666666666666,0.8365268165547802
0.004989308624376337,0.23148148148148148,0.8364533121681217
0.005702066999287242,0.23148148148148148,0.8360031236172245
0.005702066999287242,0.2337962962962963,0.8356539139281435
0.006414825374198147,0.2337962962962963,0.8349389165270578
0.006414825374198147,0.2361111111111111,0.8325180131588916
0.007127583749109052,0.2361111111111111,0.8324965235011218
0.007127583749109052,0.23842592592592593,0.8321723306973022
0.007840342124019958,0.23842592592592593,0.8317041710079278
0.007840342124019958,0.24074074074074073,0.8301091226639639
0.008553100498930863,0.24074074074074073,0.8289213113750126
0.008553100498930863,0.25462962962962965,0.8231836770067082
0.010691375623663579,0.25462962962962965,0.8214201676136627
0.010691375623663579,0.25925925925925924,0.8195839515155462
0.0135424091233072,0.25925925925925924,0.8092949141807655
0.0135424091233072,0.2662037037037037,0.8078331317380051
0.014255167498218105,0.2662037037037037,0.8075456042795972
0.014255167498218105,0.28935185185185186,0.8001719303863373
0.01496792587312901,0.28935185185185186,0.7994355191218638
0.01496792587312901,0.30092592592592593,0.7948130286923699
0.015680684248039915,0.30092592592592593,0.7942599330811694
0.015680684248039915,0.3125,0.7911196420079288
0.01639344262295082,0.3125,0.790809538560082
0.01639344262295082,0.3148148148148148,0.7906354601892372
0.017106200997861726,0.3148148148148148,0.7906032862280655
0.017106200997861726,0.32407407407407407,0.7873005563764641
0.01781895937277263,0.32407407407407407,0.7871468125228729
0.01781895937277263,0.3263888888888889,0.786289474003855
0.018531717747683536,0.3263888888888889,0.7859890877099615
0.018531717747683536,0.3333333333333333,0.782318681222137
0.01924447612259444,0.3333333333333333,0.781601290690716
0.01924447612259444,0.35185185185185186,0.770944317297161
0.019957234497505347,0.35185185185185186,0.7709002558625311
0.019957234497505347,0.35648148148148145,0.7650348101110984
0.022095509622238062,0.35648148148148145,0.7610786814822138
0.022095509622238062,0.3587962962962963,0.760870673914517
0.022808267997148968,0.3587962962962963,0.7600100237837027
0.022808267997148968,0.375,0.749338527254336
0.024233784746970778,0.375,0.7441819023005056
0.024233784746970778,0.3819444444444444,0.7434550427971778
0.024946543121881683,0.3819444444444444,0.7407327049895449
0.024946543121881683,0.40046296296296297,0.7273621390656014
0.026372059871703494,0.40046296296296297,0.7240875346376695
0.026372059871703494,0.4050925925925926,0.721786989806295
0.0270848182466144,0.4050925925925926,0.720545762632611
0.0270848182466144,0.41203703703703703,0.7109080181094946
0.02851033499643621,0.41203703703703703,0.7025226019107341
0.02851033499643621,0.41898148148148145,0.7015255903823114
0.029223093371347115,0.41898148148148145,0.7007741959910172
0.029223093371347115,0.4236111111111111,0.6911779138863468
0.030648610121168925,0.4236111111111111,0.6869502539213684
0.030648610121168925,0.42824074074074076,0.6828125671626447
0.03207412687099073,0.42824074074074076,0.6776381538693513
0.03207412687099073,0.4351851851851852,0.6752940028477795
0.03278688524590164,0.4351851851851852,0.6711896099608012
0.03278688524590164,0.4444444444444444,0.6686072115235547
