fpr,tpr,threshold
0.07170795306388526,1.0,0.0026309251478917107
0.07301173402868318,1.0,0.002376025451093135
0.07431551499348109,1.0,0.0023026294871768154
0.07953063885267275,1.0,0.0019405750747980835
0.08213820078226858,1.0,0.0017590229894906587
0.0847457627118644,1.0,0.001435091909613986
0.08865710560625815,1.0,0.001416979735986858
0.09126466753585398,1.0,0.0013481415890091355
0.09256844850065189,1.0,0.0013415570581860178
0.09322033898305085,1.0,0.0012583954535624765
0.09452411994784876,1.0,0.0012201134345857694
0.09582790091264667,1.0,0.001212505167072378
0.09713168187744459,1.0,0.001155577471728806
0.10365058670143416,1.0,0.0008146374106827167
0.10625814863102999,1.0,0.0007930966789599641
0.1075619295958279,1.0,0.000711189161089172
0.10886571056062581,1.0,0.0006736196449401169
0.11082138200782268,1.0,0.0005961558453569894
0.11147327249022164,1.0,0.0005578477217155304
0.11342894393741851,1.0,0.0005523451835320915
0.11408083441981746,1.0,0.0005472789344901212
0.11603650586701435,1.0,0.0005446054333709338
0.1166883963494133,1.0,0.0005014932434656411
0.11929595827900913,1.0,0.0004824919773039011
0.12451108213820078,1.0,0.00031696885094198993
0.12842242503259452,1.0,0.0002918489506701037
0.13102998696219034,1.0,0.00028026081826891086
0.1316818774445893,1.0,0.00027849283235270204
0.13363754889178617,1.0,0.00027513547541220323
0.13559322033898305,1.0,0.0002410410079379728
0.13820078226857888,1.0,0.00024088965135236537
0.1408083441981747,1.0,0.00018296164456785678
0.14797913950456323,1.0,0.00017837429696165708
0.15058670143415906,1.0,0.0001574544082352831
0.15189048239895697,1.0,0.0001542774704238946
0.15384615384615385,1.0,0.0001411235477945975
0.15971316818774445,1.0,0.00011634613867751893
0.16166883963494133,1.0,0.00011603307827541338
0.16297262059973924,1.0,0.00011236410426343466
0.16558018252933507,1.0,0.00011216813486469373
0.16688396349413298,1.0,0.00010847853096393707
0.17079530638852672,1.0,0.00010391632129614168
0.17209908735332463,1.0,0.00010264604953844653
0.17340286831812254,1.0,0.00010121186023988364
0.17861799217731422,1.0,7.865292631433007e-05
0.17992177314211213,1.0,7.523242739209158e-05
0.18252933507170796,1.0,7.397317673366886e-05
0.1877444589308996,1.0,5.8256390843916414e-05
0.18904823989569752,1.0,5.7912338419969034e-05
0.19556714471968709,1.0,4.919321652911846e-05
0.19882659713168188,1.0,4.8186048314936086e-05
0.2014341590612777,1.0,4.184030223138791e-05
0.2046936114732725,1.0,4.03500444283841e-05
0.20730117340286833,1.0,3.711488740329682e-05
0.21121251629726207,1.0,3.677844255461209e-05
0.21577574967405475,1.0,3.222345281613334e-05
0.21707953063885269,1.0,3.158426652259802e-05
0.22359843546284225,1.0,2.7282957840321555e-05
0.22490221642764016,1.0,2.6026043292539575e-05
0.22816166883963493,1.0,2.6006249223848706e-05
0.2288135593220339,1.0,2.487509763049248e-05
0.23272490221642764,1.0,2.3804306073414976e-05
0.2405475880052151,1.0,1.811098636714854e-05
0.24511082138200782,1.0,1.7897295070564365e-05
0.24902216427640156,1.0,1.5373718090416224e-05
0.25097783572359844,1.0,1.485653291052368e-05
0.25358539765319427,1.0,1.3408562665800457e-05
0.25749674054758803,1.0,1.3317644286214023e-05
0.2666232073011734,1.0,1.047048359146116e-05
0.26792698826597133,1.0,1.0461300550375816e-05
0.26988265971316816,1.0,1.0213308958044998e-05
0.27053455019556716,1.0,1.0074996245847286e-05
0.27249022164276404,1.0,9.16804221060022e-06
0.28096479791395046,1.0,6.964848581502525e-06
0.28226857887874834,1.0,6.8772289979710776e-06
0.2842242503259452,1.0,6.716730659318463e-06
0.2848761408083442,1.0,6.567808473159851e-06
0.28748370273794005,1.0,6.356318770820132e-06
0.2926988265971317,1.0,6.3496044985657055e-06
0.29465449804432853,1.0,5.7367165021764204e-06
0.31681877444589307,1.0,5.721845914967575e-06
0.3200782268578879,1.0,5.4362348667740236e-06
0.32333767926988266,1.0,5.061517303150269e-06
0.3246414602346806,1.0,4.775068650038707e-06
0.3285528031290743,1.0,4.231846467254876e-06
0.33376792698826596,1.0,4.228097873608042e-06
0.3344198174706649,1.0,3.989695975340646e-06
0.33702737940026073,1.0,3.987674734461879e-06
0.33833116036505867,1.0,3.8847302517424515e-06
0.34028683181225555,1.0,3.8831546267488134e-06
0.3409387222946545,1.0,3.8674507489871325e-06
0.34419817470664926,1.0,3.6884844891158926e-06
0.3455019556714472,1.0,3.648171887983219e-06
0.35267275097783574,1.0,2.554129168687282e-06
0.3546284224250326,1.0,2.423501963537655e-06
0.3559322033898305,1.0,2.412647400785615e-06
0.3578878748370274,1.0,2.3875179863089737e-06
0.3604954367666232,1.0,2.2624162780228137e-06
0.36310299869621904,1.0,2.2067278717573965e-06
0.3728813559322034,1.0,1.7540523535440037e-06
0.3754889178617992,1.0,1.7405100895227281e-06
0.3767926988265971,1.0,1.6333453018989967e-06
0.3833116036505867,1.0,1.6028450272204438e-06
0.3852672750977836,1.0,1.4927155180802734e-06
0.38852672750977835,1.0,1.490064607511694e-06
0.3898305084745763,1.0,1.4577748042724578e-06
0.3924380704041721,1.0,1.3983930271234329e-06
0.39308996088657105,1.0,1.3936988224725976e-06
0.3956975228161669,1.0,1.3295410725083945e-06
0.3970013037809648,1.0,1.3245535450566982e-06
0.39960886571056065,1.0,1.1715147552372575e-06
0.40091264667535853,1.0,1.1083464297841954e-06
0.40352020860495436,1.0,9.776023005786337e-07
0.41460234680573665,1.0,9.667861630503685e-07
0.4165580182529335,1.0,8.484957727593518e-07
0.4178617992177314,1.0,8.155972167057519e-07
0.4198174706649283,1.0,8.077293460436275e-07
0.42046936114732725,1.0,7.931950101193371e-07
0.42242503259452413,1.0,7.350483360987088e-07
0.423728813559322,1.0,6.395335069120051e-07
0.424380704041721,1.0,6.33425647489872e-07
0.42698826597131684,1.0,6.20099230060171e-07
0.4276401564537158,1.0,6.073759628989699e-07
0.42959582790091266,1.0,6.016858649823669e-07
0.43741851368970014,1.0,5.631289778559364e-07
0.438722294654498,1.0,5.127589012672939e-07
0.44132985658409385,1.0,4.952857935826903e-07
0.44328552803129073,1.0,4.4054487849562747e-07
0.4491525423728814,1.0,4.1687595308366345e-07
0.4517601043024772,1.0,3.9794009503170815e-07
0.45371577574967403,1.0,3.765661645097136e-07
0.45632333767926986,1.0,3.516835995404658e-07
0.4661016949152542,1.0,1.568777543067061e-07
0.46740547588005216,1.0,1.2498026034010526e-07
0.46936114732724904,1.0,8.911064014031282e-08
0.4706649282920469,1.0,8.551914868303373e-08
0.47392438070404175,1.0,7.68414716943867e-08
0.48565840938722293,1.0,1.2637574291895086e-08
0.4876140808344198,1.0,1.1107567075736897e-08
0.49478487614080835,1.0,6.443342652133738e-09
0.49608865710560623,1.0,5.690418233128728e-09
0.5039113428943938,1.0,2.4441827469750143e-09
0.5052151238591917,1.0,2.0759512830815335e-09
0.5182529335071708,1.0,8.81974215933056e-10
0.5195567144719687,1.0,8.802323951764268e-10
0.5221642764015645,1.0,7.245454392263698e-10
0.5234680573663625,1.0,7.211895733062726e-10
0.5260756192959583,1.0,6.407356070040407e-10
0.5273794002607562,1.0,5.788798366294816e-10
0.5358539765319427,1.0,3.699626807076756e-10
0.5371577574967406,1.0,3.43847346690605e-10
0.5397653194263363,1.0,3.18424482214559e-10
0.5410691003911343,1.0,3.183095012863029e-10
0.5449804432855281,1.0,2.72478647884236e-10
0.546284224250326,1.0,2.6881056673231717e-10
0.5475880052151239,1.0,2.466944082035249e-10
0.5514993481095176,1.0,2.289618434630729e-10
0.5664928292046936,1.0,8.361788035887807e-11
0.5677966101694916,1.0,7.692730715836433e-11
0.5801825293350718,1.0,5.244994546530769e-11
0.5834419817470665,1.0,5.2353665139134423e-11
0.5977835723598436,1.0,2.4173347367464158e-11
0.5990873533246415,1.0,2.2996529111319868e-11
0.6003911342894394,1.0,2.2795438841529787e-11
0.6029986962190352,1.0,2.1766546687308794e-11
0.6388526727509778,1.0,2.5808433924035566e-12
0.6401564537157758,1.0,2.56389778326812e-12
0.6421121251629727,1.0,2.41484929983805e-12
0.6434159061277706,1.0,2.402331398506901e-12
0.6486310299869622,1.0,1.7248678550509882e-12
0.6499348109517601,1.0,1.724867855050982e-12
0.651238591916558,1.0,1.5830084689458306e-12
0.6538461538461539,1.0,1.4236187467665882e-12
0.6564537157757496,1.0,1.2716100527955842e-12
0.6577574967405476,1.0,1.2195329795457184e-12
0.6584093872229465,1.0,1.2086195866600047e-12
0.6597131681877445,1.0,1.1740890809201825e-12
0.6610169491525424,1.0,1.0565163661321528e-12
0.6629726205997393,1.0,1.0540972344689361e-12
0.665580182529335,1.0,9.805121463542043e-13
0.666883963494133,1.0,9.278866154277602e-13
0.6694915254237288,1.0,8.814810160437563e-13
0.6707953063885267,1.0,8.26604621099332e-13
0.6747066492829205,1.0,7.385659037639864e-13
0.6760104302477183,1.0,7.361621032515934e-13
0.6786179921773142,1.0,6.210387515127753e-13
0.6799217731421121,1.0,6.060846366084082e-13
0.6805736636245111,1.0,6.015483971402971e-13
0.6831812255541069,1.0,5.915195430526483e-13
0.6838331160365059,1.0,5.593153916654872e-13
0.6851368970013038,1.0,5.391397694201336e-13
0.6870925684485006,1.0,4.5405222464370547e-13
0.6897001303780965,1.0,4.3709649359015954e-13
0.6962190352020861,1.0,3.771366135920513e-13
0.6975228161668839,1.0,3.4947834847311915e-13
0.6988265971316818,1.0,3.3725162109857945e-13
0.7001303780964798,1.0,3.3272470579429993e-13
0.7040417209908736,1.0,2.9986458593019146e-13
0.7073011734028684,1.0,2.940844139354405e-13
0.7105606258148631,1.0,2.1564445373978397e-13
0.711864406779661,1.0,2.020528807518019e-13
0.7151238591916558,1.0,1.9252128498429933e-13
0.7164276401564538,1.0,1.8957581342875893e-13
0.7177314211212517,1.0,1.814737610110412e-13
0.7190352020860495,1.0,1.8048271927445135e-13
0.7288135593220338,1.0,1.3756672324155393e-13
0.7301173402868318,1.0,1.349046921940883e-13
0.7333767926988266,1.0,1.0646066176344875e-13
0.7353324641460235,1.0,9.994505245397287e-14
0.7379400260756193,1.0,9.401775365952452e-14
0.741851368970013,1.0,8.112663109672666e-14
0.7438070404172099,1.0,8.015113662599366e-14
0.7470664928292047,1.0,6.560945347694623e-14
0.7483702737940026,1.0,6.53505576466824e-14
0.7509778357235984,1.0,6.03965580576821e-14
0.7529335071707953,1.0,5.500618142020877e-14
0.7542372881355932,1.0,5.254500065123913e-14
0.7561929595827901,1.0,5.077058100489777e-14
0.757496740547588,1.0,4.9689452397433544e-14
0.758800521512386,1.0,4.612285001605292e-14
0.7614080834419817,1.0,4.30391630203402e-14
0.7627118644067796,1.0,4.193718910717517e-14
0.7653194263363755,1.0,3.8944663568212985e-14
0.7666232073011734,1.0,3.7237927109764027e-14
0.7731421121251629,1.0,3.148718487815403e-14
0.7744458930899609,1.0,3.0911549882269934e-14
0.7764015645371578,1.0,2.5263854353727484e-14
0.7777053455019557,1.0,2.449074247851387e-14
0.7796610169491526,1.0,2.417965357554076e-14
0.7894393741851369,1.0,1.4094471993721749e-14
0.7907431551499348,1.0,1.3798307167605459e-14
0.7920469361147328,1.0,1.32845108650604e-14
0.7946544980443285,1.0,1.1640484369554454e-14
0.8005215123859192,1.0,7.852266864086249e-15
0.8018252933507171,1.0,7.730250128894307e-15
0.803129074315515,1.0,7.397630047586868e-15
0.8050847457627118,1.0,7.344385693299483e-15
0.8102998696219035,1.0,5.839532331486217e-15
0.8148631029986962,1.0,5.712178516498064e-15
0.818122555410691,1.0,3.934483790494686e-15
0.8200782268578879,1.0,3.927808553040887e-15
0.8220338983050848,1.0,3.3272010645403366e-15
0.8239895697522817,1.0,3.274155727397263e-15
0.8272490221642764,1.0,2.4754048811111814e-15
0.8285528031290743,1.0,2.463076784478038e-15
0.8298565840938722,1.0,2.148724056115386e-15
0.8318122555410691,1.0,2.0130782183414597e-15
0.833116036505867,1.0,1.717829206077592e-15
0.834419817470665,1.0,1.5672889734648168e-15
0.848109517601043,1.0,5.809620112136487e-16
0.8507170795306388,1.0,4.997885376798793e-16
0.8565840938722294,1.0,1.4354548023148225e-16
0.8578878748370273,1.0,1.3633445869380051e-16
0.8754889178617992,1.0,4.438573260055767e-18
1.0,1.0,4.248354255291589e-18
